client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060337.mp3	Բնորոշ է անսեռ բազմացումը, երբեմն՝ նաև կոնյուգացիան։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060338.mp3	Վերջին տասնամյակում սառցե շերտը ցույց է տվել զանգվածի նվազման նշաններ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060339.mp3	Ճիշտ պաշտպանվելու դեպքում սևերը կարող են առաջ անցնել խաղաքարերը զարգացնելիս։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060500.mp3	Հետագայում այդ կանոնը չեղյալ է հայտարարվել։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060501.mp3	Ոսկրային հյուսվածքի թերզարգացումը կարող է լինել մասնակի կամ լրիվ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060502.mp3	Տեղումները և սողվածքային նստվածքները ծածկել են խառնարանի հատակը։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060503.mp3	Ձախ ռեվիզիոնիզմը հատկապես տարածվել է մաոիզմի մեջ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060504.mp3	Նրա հետ են կապված բազմաթիվ նշանավոր իրադարձություններ և ավանդույթներ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060561.mp3	Ստեփանը շատ է վշտանում տեղի ունեցածից և դառնում լռակյաց ու ճնշված։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060563.mp3	Մարդկային գործունեության բոլոր ոլորտներում տեղի է ունեցել որակական մեծ թռիչք։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060564.mp3	Կենտրոնում սովորաբար եղել է կրակնոցը, պատերի տակ՝ որմնաթախտեր։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060565.mp3	Գյուղում հիմնադրվել է բուժկետ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060606.mp3	Իրանի արևմտյան սահմանը տարածքային մեծ փոփոխություններ չի կրում։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060608.mp3	Ներկայումս պահպանվել է փոսի, պարսպաշարի և աշտարակի ավերակները։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060609.mp3	Ստորև ներկայացված են տարածված պատկերների տեսակները։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060610.mp3	Ջորդան գետի վրա կան մի քանի ավտոմոբիլային և երկաթուղային կամուրջներ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060612.mp3	Երբեմն նրանք կառուցում էին լոգարաններ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060673.mp3	Ուտելուց և մի քիչ հանգստանալուց հետո աղջիկը սկսում է ննջել։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060674.mp3	Տասնչորս էջերը ջրաներկ աշխատանքներ են՝ լանդշաֆտներ կամ դիմանկարներ՝ սոսնձված գրքում։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060677.mp3	Նա նայելով բացականչել է՝ հիանալի է, հիանալի է։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060679.mp3	Ամռանը և աշնանը ջրհեղեղներ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060681.mp3	Գծագրում էր մասնակիցների զգեստները։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060753.mp3	Գերեզմանները պետք է տեղակայված լինեին բնակավայրից զգալի հեռավորության վրա։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060754.mp3	Միությունը կազմակերպել և կառավարել է ֆուտբոլի ազգային հավաքականները (գլխավոր, երիտասարդական)։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060755.mp3	Գործել է միայն վանական եկեղեցին։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060756.mp3	Ցորենը, բամբակը, շաքարը, լոբին ներքին սպառման համար են։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060757.mp3	Շիրվանշահերի արաբական անձնաանուններն իրենց տեղը զիջել են պարսկերենին։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060826.mp3	Երեք թզուկները մի բարի աղջկա տալիս են կախարդական կճուճիկ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060829.mp3	Եվ այդպես իր և ընկերոջ անունը ամրագրվեց այդ անտենայի վրա։	2	1				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060832.mp3	Ազնավուրը այդ երգել է իր գրեթե բոլոր համերգներում։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060835.mp3	Մեղմասությանը հատուկ է նաև ժողովրդական լեզվամտածողությանը, օրինակ՝ «սիրտ թափել», փոխանակ՝ «փսխել»։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060839.mp3	Սյուժեի ծագումը հստակ չէ։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060890.mp3	Գիտական մի շարք աշխատությունների հեղինակ է։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060891.mp3	Հայաստանում նստակյաց թռչուն է, տարածված է առավելապես կիսաանապատներից մինչև լեռնային տափաստանները։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060892.mp3	Ընդհարում տեղի ունեցավ բանվորների և ոստիկանության միջև։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060894.mp3	Քոլինն անցավ լսումները։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26060895.mp3	Նախնական ուսումը ստացել է տեղի քաղաքային դպրոցում։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26061018.mp3	Երկրի մակերևույթ է դուրս գալիս հորատանցքերով։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26061020.mp3	Կարմիր քացախից պատրաստված սոուսի հետ համահունչ են լոլիկը և քաղցր պղպեղը։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26061021.mp3	Նա նաև ձմեռն անցկացրել է մարգագետնում, եղել է մրջյունների հրամանատար։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26061022.mp3	Հին թաղամասերը ծուռ ու մուռ փողոցներով են, բակի խորքում տեղադրված տներով։	2	0				hy-AM	
ed04f2351d36c1612157c3ac700ab6e00bab5bf46e455c6bf4a496cdc90191c266486ffa4154ef1bd4a0f46f18024ed09175d919bd4d04009c8445323497e197	common_voice_hy-AM_26061023.mp3	Սակայն դիտակետում օրերով հերթապահելը նրա համար չէր։	2	0				hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466425.mp3	Հորիզոնին երևում են մերկ ծառեր և տներ։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466426.mp3	Թփերը տարածված են տունդրայում, ճահիճների վրա, փշատերև անտառներում, բարձր լեռներում։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466427.mp3	Ծնվել է բեդուինների ընտանիքում։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466428.mp3	Խնդրի լուծման շարունակությունը կախված է մարմնի շարժման ուղեծրի տեսակից։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466429.mp3	Թե ինչ հարցեր է քննարկել ժողովը, պատմիչները տեղեկություններ չեն հաղորդում։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466443.mp3	Դա առաջին հայկական ալբոմն էր ռեգգի և սկա ոճերի մեջ։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466444.mp3	Այսպես հայտնվեցին առաջին շղթայական բենզալցակայանները, որոնք պատկանում էին անկախ ֆրանչայզերի։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466446.mp3	Շարունակել է գրել։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466511.mp3	Նպատակը բռնապետի պոտենցիալ վարքագծի ուսումնասիրությունն էր, այդ թվում նաև հետպատերազմական ժամանակաշրջանում։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466512.mp3	Շահագործողական ֆորմացիաներում այն անհատույց յուրացնում են իշխող դասակարգերը։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466513.mp3	Ստեղծել է խորհրդային տնտեսական աշխարհագրության նոր ճյուղ՝ քաղաքների աշխարհագրությունը։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466514.mp3	Հակառակորդն ուներ գրեթե կրկնակի թվական գերակշռություն։	2	1	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466515.mp3	Իրականացվել են ավտոմատ և օդաչուավոր ռեժիմներով թռիչքներ։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466544.mp3	Պատմական երկերում հեղինակը հաղորդում է այնպիսի փաստեր, որոնք չկան այլ աղբյուրներում։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466546.mp3	Շպեերը շատ արագ մտել է ֆյուրերի մտերիմների շրջանակ։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466547.mp3	Աշխարհի առաջին սուպերմոդելներից մեկն է և նորաձևության իկոնա։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466548.mp3	Նորազատամտականաթյունը կարևորում է նաև մարդու իրավունքները, հակաամբողջատիրությունը և այլն։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466592.mp3	Մի՞թե մայրը վերադարձավ։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466593.mp3	Որովայնի ապոնևրոզը բունոց է հանդիսանում ուղիղ մկանի համար։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466617.mp3	Հիպոթերմիայի պայմաններում սրտի վիրահատությունը մեծ կիրառություն է գտել առօրյա պրակտիկայում։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466620.mp3	Բնակատեղիների կորուստը և ինտենսիվ որսը նպաստել են այս ենթատեսակի թվաքանակի նվազեցմանը։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26466621.mp3	Նրա որդին դարձել է թմրամոլ և շուտով մահացել։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483860.mp3	Համատեղ կյանքի ընթացքում ունեցել են չորս երեխա։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483863.mp3	Եղել է երկու կոնսուլ, որոնց ընտրել են ցենտուրիական կոմիտիաներում մեկ տարով։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483864.mp3	Նա այնպես էր սպանում, որ ընդգծեր դրա արյունարբությունը։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483866.mp3	Լանջերը խիստ զառիթափ ու բուսածածկ են, գագաթը՝ ժայռոտ, մասնատված։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483868.mp3	Կաթողիկե տաճարի գմբեթները բազմել են ամուր քանդակազարդ սյուների վրա։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483869.mp3	Թանգարանի զարդարանքներու մեծ մասն ընտրուած է մրցոյթներու միջոցով։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483872.mp3	Սակայն գրչին ու վրձնին փոխարինեց զենքը։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483873.mp3	Բրենդին իրեն համարում է զտարյուն սպանյել։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483874.mp3	Ականջները մեծ և լայն են և ունեն կարմիր գունավորում։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26483876.mp3	Քաղաքը հարուստ է միջնադարյան հուշարձաններով։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499237.mp3	Իսրայելացի ժողովրդագիրներն առանձնացնում են նաև «հրեական ընդլայնված բնակչություն» հասկացությունը։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499238.mp3	Հ. Բաչկովի մարզական կարիերան հարթ չի ընթացել։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499239.mp3	Երիտասարդ տարիքում թողնում է ծննդավայրն ու աշխատանք որոնում մայրաքաղաքում։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499250.mp3	Խաղացանկում գերիշխում էին ռուս դասականների ստեղծագործությունները։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499252.mp3	Պետրոսյանի ղեկավարությամբ պաշտպանվել են թեկնածուական ատենախոսություններ։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499254.mp3	Հայերն զբաղվում էին հիմնականում արհեստագործությամբ՝ ոսկերչությամբ և մետաքսագործությամբ, ինչպես և առևտրով։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499261.mp3	Ունի զարգացած արմատներ և թավոտ տերևներ։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499262.mp3	Ուոքրներուն ընտանիքը կը դաւանայ մորմոնութեան։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499264.mp3	Արդյունքում, ներկայացումը ստիպված են լինում դադարեցնել։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499276.mp3	Կտավում երեք «կերպարանքները» միավորված են հոգևոր ու գենետիկ կապով, հարազատությամբ։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499279.mp3	Միևնույն մետաղից բազմալար հաղորդալարերը հյուսում են միևնույն հատվածքի հաղորդալարերից։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499293.mp3	Հարավային մասում կա արհեստական լճակ, շրջակայքում՝ կաղնու անտառներ։	2	0	twenties	male		hy-AM	
93fa435db2b9e077af647c9f846d8b6031bcb1f6cd731e894a835e70a0ab4aec1faffce01c882bdcdcb854b98b601c83a1c412bae8e5ee411556f0e2f88c1c5c	common_voice_hy-AM_26499316.mp3	Օրենսդիր մարմին չէ։	2	0	twenties	male		hy-AM	
